Element Number	Element Type	Nodes	
158	Tet4	293	924	1290	1135	
159	Tet4	662	965	1302	1270	
160	Tet4	425	581	1179	869	
161	Tet4	560	1302	670	662	
162	Tet4	227	1465	887	1136	
163	Tet4	727	856	1193	1010	
164	Tet4	179	180	1431	632	
165	Tet4	348	1161	1406	1085	
166	Tet4	8	9	51	798	
167	Tet4	159	387	1517	1436	
168	Tet4	394	1482	1119	642	
169	Tet4	322	1172	1053	834	
170	Tet4	413	1305	1511	1443	
171	Tet4	438	546	993	1441	
172	Tet4	399	1175	494	529	
173	Tet4	490	1116	843	1530	
174	Tet4	442	1252	863	1050	
175	Tet4	418	1494	1450	826	
176	Tet4	777	1151	1070	866	
177	Tet4	524	619	1360	861	
178	Tet4	427	811	1372	712	
179	Tet4	328	497	1190	395	
180	Tet4	46	612	684	1134	
181	Tet4	268	1388	1363	1005	
182	Tet4	310	1198	582	909	
183	Tet4	492	559	1300	1332	
184	Tet4	247	538	1459	939	
185	Tet4	396	1499	1163	568	
186	Tet4	231	869	1183	581	
187	Tet4	242	886	475	721	
188	Tet4	276	434	683	1054	
189	Tet4	349	969	540	1185	
190	Tet4	388	1445	485	1536	
191	Tet4	560	596	838	718	
192	Tet4	351	1370	1329	1011	
193	Tet4	383	1471	421	956	
194	Tet4	170	1440	794	440	
195	Tet4	239	1260	655	324	
196	Tet4	554	996	1035	702	
197	Tet4	683	1054	1244	1319	
198	Tet4	331	865	608	692	
199	Tet4	312	467	974	400	
200	Tet4	417	1255	1154	640	
201	Tet4	398	1164	480	514	
202	Tet4	369	815	1109	762	
203	Tet4	272	815	643	762	
204	Tet4	400	974	637	467	
205	Tet4	549	1526	852	1402	
206	Tet4	294	674	422	1187	
207	Tet4	221	1528	572	325	
208	Tet4	261	1396	1168	942	
209	Tet4	235	505	1397	389	
210	Tet4	686	1385	1017	1224	
211	Tet4	223	1006	623	1255	
212	Tet4	166	1200	215	1417	
213	Tet4	398	1164	1257	480	
214	Tet4	394	1119	583	627	
215	Tet4	162	1422	163	407	
216	Tet4	696	1476	863	937	
217	Tet4	711	1304	1224	1017	
218	Tet4	283	1014	1001	728	
219	Tet4	807	984	1055	1318	
220	Tet4	494	1133	1256	1175	
221	Tet4	549	966	1491	1402	
222	Tet4	171	598	210	211	
223	Tet4	344	748	895	531	
224	Tet4	453	1251	1051	790	
225	Tet4	79	1487	89	1427	
226	Tet4	388	485	1445	799	
227	Tet4	679	1209	913	748	
228	Tet4	415	1512	852	1340	
229	Tet4	546	1331	993	1426	
230	Tet4	420	892	547	1399	
231	Tet4	355	706	1148	602	
232	Tet4	258	964	1389	677	
233	Tet4	367	995	1229	586	
234	Tet4	210	598	1457	955	
235	Tet4	368	764	1236	901	
236	Tet4	377	1432	788	1247	
237	Tet4	691	1439	989	1017	
238	Tet4	301	446	475	1166	
239	Tet4	572	1288	1528	1110	
240	Tet4	115	1243	1379	595	
241	Tet4	484	1435	782	661	
242	Tet4	691	1348	1304	1017	
243	Tet4	268	1363	507	473	
244	Tet4	432	1364	1090	971	
245	Tet4	630	1155	914	1064	
246	Tet4	574	1497	703	1187	
247	Tet4	338	659	1415	402	
248	Tet4	624	1176	890	1103	
249	Tet4	515	984	595	1379	
250	Tet4	614	1279	950	792	
251	Tet4	533	1412	1297	1509	
252	Tet4	316	484	1444	1435	
253	Tet4	322	1053	1309	834	
254	Tet4	299	647	1365	510	
255	Tet4	364	673	423	990	
256	Tet4	125	686	151	152	
257	Tet4	488	552	818	1500	
258	Tet4	446	952	785	575	
259	Tet4	253	1060	1141	678	
260	Tet4	299	936	505	390	
261	Tet4	390	1110	779	1371	
262	Tet4	235	1273	332	389	
263	Tet4	467	974	1213	1174	
264	Tet4	121	1403	155	156	
265	Tet4	251	801	1455	300	
266	Tet4	429	735	540	969	
267	Tet4	181	200	201	628	
268	Tet4	347	1477	1517	636	
269	Tet4	605	1015	1023	1167	
270	Tet4	232	353	1503	880	
271	Tet4	178	1386	1208	344	
272	Tet4	237	931	1254	1527	
273	Tet4	190	192	427	1468	
274	Tet4	232	314	1503	353	
275	Tet4	314	1078	1503	1321	
276	Tet4	442	911	553	863	
277	Tet4	589	1170	695	1104	
278	Tet4	358	1083	895	667	
279	Tet4	44	1275	599	1264	
280	Tet4	300	747	801	1455	
281	Tet4	330	506	498	1009	
282	Tet4	279	1142	693	981	
283	Tet4	632	1182	650	1431	
284	Tet4	421	1490	991	1218	
285	Tet4	334	451	784	1184	
286	Tet4	648	876	1149	1129	
287	Tet4	125	686	343	151	
288	Tet4	750	1352	868	787	
289	Tet4	422	1501	830	1187	
290	Tet4	437	1230	856	1202	
291	Tet4	3	1468	1372	56	
292	Tet4	586	1392	995	1194	
293	Tet4	236	696	442	863	
294	Tet4	47	1134	638	612	
295	Tet4	597	968	1390	1371	
296	Tet4	427	1372	1008	712	
297	Tet4	294	1310	889	1187	
298	Tet4	320	855	933	969	
299	Tet4	311	1464	725	715	
300	Tet4	307	1282	1474	1045	
301	Tet4	464	1185	486	834	
302	Tet4	45	684	1206	46	
303	Tet4	258	1175	841	964	
304	Tet4	379	1425	1108	947	
305	Tet4	257	517	1290	293	
306	Tet4	368	1236	764	509	
307	Tet4	534	869	1085	539	
308	Tet4	280	1096	469	291	
309	Tet4	797	1000	1291	846	
310	Tet4	594	746	1121	1188	
311	Tet4	323	932	857	1312	
312	Tet4	227	1441	1465	1136	
313	Tet4	387	636	1517	1436	
314	Tet4	359	443	515	847	
315	Tet4	276	434	912	335	
316	Tet4	732	782	1435	1473	
317	Tet4	401	1377	616	957	
318	Tet4	536	814	1325	1277	
319	Tet4	725	877	1129	1113	
320	Tet4	424	520	816	946	
321	Tet4	271	921	888	1271	
322	Tet4	274	424	520	816	
323	Tet4	799	1358	1445	1220	
324	Tet4	322	1053	1169	1309	
325	Tet4	348	646	539	1406	
326	Tet4	425	1042	534	869	
327	Tet4	238	917	561	352	
328	Tet4	255	1210	940	555	
329	Tet4	348	1161	1085	821	
330	Tet4	463	891	909	1118	
331	Tet4	185	469	196	197	
332	Tet4	529	1256	686	1224	
333	Tet4	372	770	701	959	
334	Tet4	342	525	1479	412	
335	Tet4	28	1057	1538	31	
336	Tet4	499	1327	1511	793	
337	Tet4	263	499	793	1327	
338	Tet4	453	708	736	1251	
339	Tet4	364	588	1488	532	
340	Tet4	473	1361	1363	507	
341	Tet4	239	474	1433	324	
342	Tet4	104	428	1118	651	
343	Tet4	327	373	908	1065	
344	Tet4	420	1398	892	1399	
345	Tet4	2	739	58	1538	
346	Tet4	248	1213	1146	1062	
347	Tet4	2	58	30	1538	
348	Tet4	688	1448	892	1446	
349	Tet4	265	436	575	1015	
350	Tet4	505	1288	572	1110	
351	Tet4	544	1375	852	1253	
352	Tet4	46	1134	684	1206	
353	Tet4	377	1062	654	610	
354	Tet4	149	622	392	1133	
355	Tet4	248	654	1146	423	
356	Tet4	142	1418	532	1212	
357	Tet4	397	867	1144	653	
358	Tet4	442	1476	1050	863	
359	Tet4	171	210	598	1457	
360	Tet4	446	886	952	575	
361	Tet4	235	761	1411	299	
362	Tet4	325	572	391	1528	
363	Tet4	248	1146	364	423	
364	Tet4	221	1110	1528	1412	
365	Tet4	700	1529	1022	1293	
366	Tet4	688	892	1398	1446	
367	Tet4	455	665	498	823	
368	Tet4	361	456	1181	677	
369	Tet4	277	451	829	1192	
370	Tet4	368	1030	757	613	
371	Tet4	490	624	1061	1176	
372	Tet4	52	1170	363	1414	
373	Tet4	292	692	1247	1311	
374	Tet4	175	1245	1428	476	
375	Tet4	532	1488	1418	588	
376	Tet4	237	1120	1254	1293	
377	Tet4	340	1483	989	393	
378	Tet4	600	1162	716	1083	
379	Tet4	133	1314	143	144	
380	Tet4	417	640	623	1255	
381	Tet4	247	538	399	1459	
382	Tet4	370	545	986	1020	
383	Tet4	437	1231	1230	1202	
384	Tet4	762	1109	918	815	
385	Tet4	302	976	451	460	
386	Tet4	265	1126	664	1498	
387	Tet4	575	721	886	1167	
388	Tet4	295	1367	485	800	
389	Tet4	219	395	444	1516	
390	Tet4	543	1266	1263	1153	
391	Tet4	441	921	1093	1173	
392	Tet4	543	1153	1263	864	
393	Tet4	302	729	743	1378	
394	Tet4	527	1077	1340	918	
395	Tet4	459	1307	922	1160	
396	Tet4	566	953	1341	1145	
397	Tet4	346	1325	814	1043	
398	Tet4	779	1371	1110	875	
399	Tet4	481	552	1320	533	
400	Tet4	737	942	1192	1262	
401	Tet4	227	887	341	592	
402	Tet4	337	345	1189	518	
403	Tet4	549	1491	1526	1402	
404	Tet4	411	876	1217	791	
405	Tet4	688	1102	1446	1248	
406	Tet4	279	545	693	1142	
407	Tet4	277	605	829	302	
408	Tet4	219	395	1516	548	
409	Tet4	726	1296	914	1504	
410	Tet4	247	571	939	287	
411	Tet4	497	1101	1190	973	
412	Tet4	526	1515	603	1132	
413	Tet4	116	387	160	1243	
414	Tet4	298	970	1186	961	
415	Tet4	285	1172	1291	751	
416	Tet4	256	826	1494	418	
417	Tet4	438	546	449	1331	
418	Tet4	613	890	1176	1242	
419	Tet4	323	1298	1453	857	
420	Tet4	236	863	442	553	
421	Tet4	229	1191	1432	501	
422	Tet4	640	1154	859	1255	
423	Tet4	515	847	984	1420	
424	Tet4	237	1254	437	1293	
425	Tet4	345	479	860	1087	
426	Tet4	252	306	1055	1394	
427	Tet4	226	1071	1413	999	
428	Tet4	270	935	749	359	
429	Tet4	244	929	602	355	
430	Tet4	389	571	1001	1156	
431	Tet4	57	83	781	85	
432	Tet4	179	1431	180	202	
433	Tet4	807	1243	984	1318	
434	Tet4	252	984	1055	807	
435	Tet4	221	1110	779	390	
436	Tet4	226	1071	585	478	
437	Tet4	232	1434	1078	457	
438	Tet4	550	1325	1337	880	
439	Tet4	758	1405	995	866	
440	Tet4	504	749	1137	705	
441	Tet4	308	455	498	925	
442	Tet4	337	1180	352	597	
443	Tet4	221	533	1412	325	
444	Tet4	284	832	1235	764	
445	Tet4	298	326	432	971	
446	Tet4	352	1180	523	597	
447	Tet4	613	1030	1242	837	
448	Tet4	523	1390	778	597	
449	Tet4	162	1068	1422	407	
450	Tet4	238	561	917	1339	
451	Tet4	352	523	1150	562	
452	Tet4	350	1407	671	910	
453	Tet4	490	923	1116	1424	
454	Tet4	346	1337	1325	1043	
455	Tet4	357	1178	1480	1361	
456	Tet4	241	1408	916	620	
457	Tet4	381	747	871	726	
458	Tet4	308	1410	1154	925	
459	Tet4	720	1444	921	1469	
460	Tet4	613	1242	1176	1082	
461	Tet4	345	481	1087	1049	
462	Tet4	124	769	152	153	
463	Tet4	515	1420	984	1379	
464	Tet4	303	448	881	602	
465	Tet4	252	1055	1334	1394	
466	Tet4	314	1157	564	1321	
467	Tet4	649	668	1434	1469	
468	Tet4	263	891	1513	1327	
469	Tet4	307	1282	698	734	
470	Tet4	466	482	1442	1401	
471	Tet4	436	854	615	1023	
472	Tet4	104	1118	105	651	
473	Tet4	7	363	52	53	
474	Tet4	463	1197	651	530	
475	Tet4	72	97	783	96	
476	Tet4	344	895	748	1182	
477	Tet4	171	1457	598	398	
478	Tet4	273	1475	1056	1312	
479	Tet4	710	732	1473	782	
480	Tet4	233	1209	1147	1219	
481	Tet4	374	1419	466	738	
482	Tet4	463	891	1118	1197	
483	Tet4	224	853	601	409	
484	Tet4	320	1415	402	338	
485	Tet4	14	684	45	46	
486	Tet4	259	455	417	1382	
487	Tet4	302	829	451	976	
488	Tet4	291	1096	1155	557	
489	Tet4	274	672	1316	592	
490	Tet4	249	589	715	994	
491	Tet4	422	1502	639	589	
492	Tet4	381	1456	1274	871	
493	Tet4	200	201	628	1059	
494	Tet4	670	1302	1210	1037	
495	Tet4	591	1079	1072	1530	
496	Tet4	249	1113	731	1501	
497	Tet4	273	603	1453	323	
498	Tet4	136	1073	1299	400	
499	Tet4	249	422	589	1501	
500	Tet4	278	415	1512	544	
501	Tet4	596	1430	948	744	
502	Tet4	697	1347	822	1218	
503	Tet4	604	1264	992	1507	
504	Tet4	419	1430	744	1041	
505	Tet4	396	850	680	938	
506	Tet4	697	822	1347	1092	
507	Tet4	545	1263	1249	1142	
508	Tet4	13	612	46	47	
509	Tet4	297	700	437	1529	
510	Tet4	218	1249	418	1234	
511	Tet4	182	1112	383	183	
512	Tet4	194	730	1013	1217	
513	Tet4	342	1479	525	511	
514	Tet4	227	546	1136	592	
515	Tet4	241	635	577	821	
516	Tet4	260	687	894	1231	
517	Tet4	642	989	1482	1348	
518	Tet4	323	857	932	1076	
519	Tet4	778	1011	1117	819	
520	Tet4	123	153	769	124	
521	Tet4	437	1254	727	856	
522	Tet4	300	1089	1519	1455	
523	Tet4	13	46	684	14	
524	Tet4	381	1274	1474	871	
525	Tet4	165	1492	611	1417	
526	Tet4	414	1452	546	592	
527	Tet4	703	1497	897	1310	
528	Tet4	341	887	1465	1359	
529	Tet4	294	746	889	1447	
530	Tet4	388	1536	878	1130	
531	Tet4	404	1037	698	601	
532	Tet4	234	424	946	633	
533	Tet4	10	419	638	49	
534	Tet4	561	824	951	917	
535	Tet4	365	596	948	744	
536	Tet4	209	1457	398	1164	
537	Tet4	365	744	1134	612	
538	Tet4	343	1256	686	529	
539	Tet4	84	781	112	164	
540	Tet4	240	619	360	861	
541	Tet4	230	305	1214	882	
542	Tet4	298	1324	1323	961	
543	Tet4	38	406	1317	39	
544	Tet4	226	625	1413	471	
545	Tet4	276	912	1356	1478	
546	Tet4	46	612	1134	47	
547	Tet4	277	737	784	1192	
548	Tet4	349	969	1185	1060	
549	Tet4	320	969	735	429	
550	Tet4	44	1275	45	786	
551	Tet4	539	1085	1278	869	
552	Tet4	426	800	758	866	
553	Tet4	246	1229	1534	1330	
554	Tet4	525	1084	1479	1004	
555	Tet4	116	160	161	1243	
556	Tet4	661	783	907	782	
557	Tet4	568	992	1368	1507	
558	Tet4	357	1480	473	1361	
559	Tet4	246	896	1330	1534	
560	Tet4	652	682	1322	846	
561	Tet4	117	636	118	1517	
562	Tet4	298	1324	1186	971	
563	Tet4	14	45	684	786	
564	Tet4	275	1268	542	1384	
565	Tet4	777	1377	1070	1151	
566	Tet4	425	524	1360	1179	
567	Tet4	239	1203	1433	1033	
568	Tet4	320	933	735	969	
569	Tet4	244	481	1087	479	
570	Tet4	38	1051	1317	406	
571	Tet4	48	1041	49	638	
572	Tet4	20	406	21	39	
573	Tet4	339	1033	714	1336	
574	Tet4	135	532	141	142	
575	Tet4	296	1040	1360	619	
576	Tet4	386	717	1100	482	
577	Tet4	324	489	396	987	
578	Tet4	81	504	82	87	
579	Tet4	668	1271	1434	1469	
580	Tet4	281	671	452	1276	
581	Tet4	346	550	536	1325	
582	Tet4	304	580	1195	882	
583	Tet4	63	64	105	651	
584	Tet4	348	534	635	1085	
585	Tet4	463	651	1197	1118	
586	Tet4	239	1033	474	339	
587	Tet4	584	759	1081	1281	
588	Tet4	373	1065	1052	908	
589	Tet4	33	528	1531	1069	
590	Tet4	264	934	466	1442	
591	Tet4	230	1454	466	683	
592	Tet4	349	1185	1462	1060	
593	Tet4	413	793	499	1511	
594	Tet4	663	1070	813	1366	
595	Tet4	107	1100	717	1449	
596	Tet4	466	934	1419	1442	
597	Tet4	64	104	428	65	
598	Tet4	413	1214	1443	1511	
599	Tet4	463	1513	1197	530	
600	Tet4	413	582	793	1511	
601	Tet4	386	1100	1525	482	
602	Tet4	384	1057	685	1409	
603	Tet4	374	1319	983	516	
604	Tet4	59	60	109	1115	
605	Tet4	264	466	482	1442	
606	Tet4	136	140	1299	1073	
607	Tet4	66	102	492	67	
608	Tet4	131	146	742	145	
609	Tet4	135	532	1299	141	
610	Tet4	332	1016	1273	487	
611	Tet4	532	1299	1212	637	
612	Tet4	467	1213	974	898	
613	Tet4	343	494	1256	529	
614	Tet4	312	974	1200	1073	
615	Tet4	137	1492	139	140	
616	Tet4	28	1057	685	739	
617	Tet4	242	1125	1099	886	
618	Tet4	423	702	654	831	
619	Tet4	257	1506	996	1290	
620	Tet4	301	840	1166	1028	
621	Tet4	300	493	454	1519	
622	Tet4	364	532	1488	637	
623	Tet4	133	1418	722	588	
624	Tet4	175	1428	1245	206	
625	Tet4	364	1146	1488	990	
626	Tet4	420	827	1398	1399	
627	Tet4	400	974	1299	637	
628	Tet4	506	1191	1009	1222	
629	Tet4	517	742	675	1074	
630	Tet4	229	690	1191	501	
631	Tet4	637	898	1299	1212	
632	Tet4	170	212	1440	211	
633	Tet4	289	977	806	1218	
634	Tet4	248	654	377	1062	
635	Tet4	153	769	1385	1439	
636	Tet4	293	924	517	1290	
637	Tet4	257	870	1506	1290	
638	Tet4	460	1162	716	600	
639	Tet4	702	1035	831	996	
640	Tet4	293	423	673	1135	
641	Tet4	500	1200	974	1174	
642	Tet4	292	713	1247	692	
643	Tet4	293	702	423	1135	
644	Tet4	716	1147	895	1083	
645	Tet4	265	656	1015	1498	
646	Tet4	403	903	1125	729	
647	Tet4	293	702	996	554	
648	Tet4	261	1496	569	430	
649	Tet4	229	927	607	713	
650	Tet4	242	329	475	1099	
651	Tet4	329	475	1099	480	
652	Tet4	293	1290	996	1135	
653	Tet4	417	1255	623	966	
654	Tet4	690	1009	1191	925	
655	Tet4	223	623	640	1255	
656	Tet4	400	1299	974	1073	
657	Tet4	149	392	1265	1133	
658	Tet4	258	841	1389	964	
659	Tet4	423	1135	831	1146	
660	Tet4	126	343	150	151	
661	Tet4	494	1256	1133	622	
662	Tet4	343	1256	494	622	
663	Tet4	257	870	456	1091	
664	Tet4	487	1016	1273	1466	
665	Tet4	361	1181	456	870	
666	Tet4	122	154	155	1483	
667	Tet4	529	962	1256	1224	
668	Tet4	623	1255	1532	966	
669	Tet4	141	1212	142	532	
670	Tet4	10	594	49	50	
671	Tet4	503	538	928	1459	
672	Tet4	277	737	1023	615	
673	Tet4	321	1532	803	623	
674	Tet4	538	1459	1156	928	
675	Tet4	614	1279	1016	1369	
676	Tet4	321	1532	1493	643	
677	Tet4	328	700	569	817	
678	Tet4	527	1315	1077	918	
679	Tet4	371	1031	1313	836	
680	Tet4	258	494	399	1175	
681	Tet4	444	1262	1012	1396	
682	Tet4	518	779	968	597	
683	Tet4	526	1343	1485	978	
684	Tet4	173	398	1164	209	
685	Tet4	120	156	1403	121	
686	Tet4	319	1043	1337	346	
687	Tet4	329	514	1158	476	
688	Tet4	352	561	951	917	
689	Tet4	329	1158	514	930	
690	Tet4	444	1012	569	1396	
691	Tet4	517	1290	924	1074	
692	Tet4	266	554	1035	702	
693	Tet4	277	615	1023	436	
694	Tet4	297	1328	988	845	
695	Tet4	218	317	1221	902	
696	Tet4	475	1099	1166	886	
697	Tet4	716	1209	895	1147	
698	Tet4	301	480	1257	1028	
699	Tet4	189	468	427	192	
700	Tet4	451	829	1192	976	
701	Tet4	446	721	475	886	
702	Tet4	175	206	1245	176	
703	Tet4	575	605	1167	1015	
704	Tet4	313	320	1122	402	
705	Tet4	436	605	575	1015	
706	Tet4	330	506	1009	785	
707	Tet4	229	1222	1191	506	
708	Tet4	272	1526	415	549	
709	Tet4	785	952	1009	1126	
710	Tet4	272	1491	1526	549	
711	Tet4	259	1095	1018	823	
712	Tet4	334	872	445	704	
713	Tet4	381	1474	734	960	
714	Tet4	265	1015	1126	1498	
715	Tet4	242	1125	886	721	
716	Tet4	687	1376	954	1202	
717	Tet4	405	1410	859	640	
718	Tet4	603	1298	1421	879	
719	Tet4	415	1526	852	549	
720	Tet4	358	1083	716	895	
721	Tet4	265	330	1126	785	
722	Tet4	656	854	1015	1498	
723	Tet4	238	1111	917	352	
724	Tet4	456	1389	677	792	
725	Tet4	527	547	1340	1077	
726	Tet4	223	859	1255	640	
727	Tet4	124	686	152	769	
728	Tet4	235	1273	1397	945	
729	Tet4	302	605	829	1167	
730	Tet4	337	968	597	518	
731	Tet4	121	1483	122	155	
732	Tet4	273	323	1475	1312	
733	Tet4	326	1522	1424	1523	
734	Tet4	390	510	936	1371	
735	Tet4	228	420	547	1399	
736	Tet4	237	328	1120	700	
737	Tet4	151	1256	686	343	
738	Tet4	272	1526	1491	918	
739	Tet4	261	872	334	942	
740	Tet4	237	1101	328	497	
741	Tet4	420	603	1248	1132	
742	Tet4	278	544	1512	1253	
743	Tet4	158	1252	1517	347	
744	Tet4	269	1257	480	398	
745	Tet4	590	1425	1481	1108	
746	Tet4	278	1512	415	547	
747	Tet4	273	1475	1453	1343	
748	Tet4	526	1485	1515	1132	
749	Tet4	278	1512	1537	1253	
750	Tet4	395	1516	548	973	
751	Tet4	526	827	1486	1485	
752	Tet4	727	1298	1010	1193	
753	Tet4	234	521	682	1322	
754	Tet4	307	741	1474	734	
755	Tet4	338	735	933	1107	
756	Tet4	642	1482	1119	1348	
757	Tet4	686	1017	711	1224	
758	Tet4	122	1439	154	1483	
759	Tet4	624	1103	1416	932	
760	Tet4	362	824	1229	1521	
761	Tet4	418	493	1450	454	
762	Tet4	421	806	697	1218	
763	Tet4	251	806	1347	697	
764	Tet4	260	1204	988	1231	
765	Tet4	256	826	1266	1494	
766	Tet4	284	1289	646	1036	
767	Tet4	163	781	1058	164	
768	Tet4	769	1385	1439	1017	
769	Tet4	152	1385	686	1224	
770	Tet4	287	849	691	642	
771	Tet4	287	711	691	1304	
772	Tet4	394	1119	1482	583	
773	Tet4	306	448	553	1196	
774	Tet4	394	1119	627	642	
775	Tet4	287	728	849	627	
776	Tet4	391	1119	1014	627	
777	Tet4	235	1397	1273	389	
778	Tet4	510	1117	1390	778	
779	Tet4	325	391	488	1508	
780	Tet4	391	1098	583	488	
781	Tet4	354	1320	1039	929	
782	Tet4	299	835	936	1411	
783	Tet4	236	565	1088	553	
784	Tet4	443	999	1334	1438	
785	Tet4	352	1111	917	1180	
786	Tet4	87	504	1114	1137	
787	Tet4	676	1303	749	1137	
788	Tet4	488	818	1508	1500	
789	Tet4	359	1438	443	847	
790	Tet4	399	962	1175	529	
791	Tet4	112	781	113	164	
792	Tet4	306	553	535	911	
793	Tet4	321	1493	487	643	
794	Tet4	457	649	668	1434	
795	Tet4	676	1071	1303	1461	
796	Tet4	354	565	448	1039	
797	Tet4	350	671	478	910	
798	Tet4	397	1411	1365	867	
799	Tet4	281	1321	471	1276	
800	Tet4	81	705	87	88	
801	Tet4	625	828	1510	1413	
